athlete_id,athlete_name,tournament_date,world_ranking,world_tour_ranking,olympic_rank
82572,Pranay SHETTIGAR,2024-12-24,314,26,
82572,Pranay SHETTIGAR,2024-12-31,315,26,
82572,Pranay SHETTIGAR,2025-01-07,315,39,
82572,Pranay SHETTIGAR,2025-01-14,316,69,
82572,Pranay SHETTIGAR,2025-01-21,313,70,
82572,Pranay SHETTIGAR,2025-01-28,311,71,
82572,Pranay SHETTIGAR,2025-02-04,311,79,
82572,Pranay SHETTIGAR,2025-02-11,309,79,
82572,Pranay SHETTIGAR,2025-02-18,314,79,
82572,Pranay SHETTIGAR,2025-02-25,283,79,
82572,Pranay SHETTIGAR,2025-03-04,286,84,
82572,Pranay SHETTIGAR,2025-03-11,284,85,
82572,Pranay SHETTIGAR,2025-03-18,285,92,
82572,Pranay SHETTIGAR,2025-03-25,284,93,
82572,Pranay SHETTIGAR,2025-04-01,279,93,
82572,Pranay SHETTIGAR,2025-04-08,254,93,
82572,Pranay SHETTIGAR,2025-04-15,255,93,
82572,Pranay SHETTIGAR,2025-04-22,254,93,
82572,Pranay SHETTIGAR,2025-04-29,253,93,
82572,Pranay SHETTIGAR,2025-05-06,246,93,
82572,Pranay SHETTIGAR,2025-05-13,224,95,
82572,Pranay SHETTIGAR,2025-05-20,200,96,
82572,Pranay SHETTIGAR,2025-05-27,202,97,
82572,Pranay SHETTIGAR,2025-06-03,202,97,
82572,Pranay SHETTIGAR,2025-06-10,202,97,
73173,PUSARLA V. Sindhu,2009-12-24,255,97,
73173,PUSARLA V. Sindhu,2009-12-31,255,97,
73173,PUSARLA V. Sindhu,2010-01-07,255,97,
73173,PUSARLA V. Sindhu,2010-01-14,255,97,
73173,PUSARLA V. Sindhu,2010-01-21,256,97,
73173,PUSARLA V. Sindhu,2010-01-28,255,97,
73173,PUSARLA V. Sindhu,2010-02-04,255,97,
73173,PUSARLA V. Sindhu,2010-02-11,168,97,
73173,PUSARLA V. Sindhu,2010-03-11,168,97,
73173,PUSARLA V. Sindhu,2010-03-11,174,97,
73173,PUSARLA V. Sindhu,2010-03-11,175,97,
73173,PUSARLA V. Sindhu,2010-03-11,176,97,
73173,PUSARLA V. Sindhu,2010-03-18,176,97,
73173,PUSARLA V. Sindhu,2010-03-25,180,97,
73173,PUSARLA V. Sindhu,2010-04-01,173,97,
73173,PUSARLA V. Sindhu,2010-04-08,185,97,
73173,PUSARLA V. Sindhu,2010-04-15,184,97,
73173,PUSARLA V. Sindhu,2010-04-22,186,97,
73173,PUSARLA V. Sindhu,2010-04-29,188,97,
73173,PUSARLA V. Sindhu,2010-05-06,188,97,
73173,PUSARLA V. Sindhu,2010-05-13,187,97,
73173,PUSARLA V. Sindhu,2010-05-20,189,97,
73173,PUSARLA V. Sindhu,2010-05-27,186,97,
73173,PUSARLA V. Sindhu,2010-06-03,187,97,
73173,PUSARLA V. Sindhu,2010-06-10,187,97,
73173,PUSARLA V. Sindhu,2010-06-17,154,97,
73173,PUSARLA V. Sindhu,2010-06-24,154,97,
73173,PUSARLA V. Sindhu,2010-07-01,150,97,
73173,PUSARLA V. Sindhu,2010-07-08,149,97,
73173,PUSARLA V. Sindhu,2010-07-15,147,97,
73173,PUSARLA V. Sindhu,2010-07-22,150,97,
73173,PUSARLA V. Sindhu,2010-07-29,151,97,
73173,PUSARLA V. Sindhu,2010-08-05,147,97,
73173,PUSARLA V. Sindhu,2010-08-12,147,97,
73173,PUSARLA V. Sindhu,2010-08-19,147,97,
73173,PUSARLA V. Sindhu,2010-08-26,146,97,
73173,PUSARLA V. Sindhu,2010-09-02,146,97,
73173,PUSARLA V. Sindhu,2010-09-09,144,97,
73173,PUSARLA V. Sindhu,2010-09-16,146,97,
73173,PUSARLA V. Sindhu,2010-09-23,148,97,
73173,PUSARLA V. Sindhu,2010-09-30,150,97,
73173,PUSARLA V. Sindhu,2010-10-07,153,97,
73173,PUSARLA V. Sindhu,2010-10-14,154,97,
73173,PUSARLA V. Sindhu,2010-10-21,154,97,
73173,PUSARLA V. Sindhu,2010-10-28,153,97,
73173,PUSARLA V. Sindhu,2010-11-04,154,97,
73173,PUSARLA V. Sindhu,2010-11-11,154,97,
73173,PUSARLA V. Sindhu,2010-11-18,154,97,
73173,PUSARLA V. Sindhu,2010-11-25,152,97,
73173,PUSARLA V. Sindhu,2010-12-02,153,97,
73173,PUSARLA V. Sindhu,2010-12-09,155,97,
73173,PUSARLA V. Sindhu,2010-12-16,159,97,
73173,PUSARLA V. Sindhu,2010-12-23,150,97,
73173,PUSARLA V. Sindhu,2010-12-30,151,97,
73173,PUSARLA V. Sindhu,2011-01-06,151,97,
73173,PUSARLA V. Sindhu,2011-01-13,151,97,
73173,PUSARLA V. Sindhu,2011-01-20,150,97,
73173,PUSARLA V. Sindhu,2011-01-27,152,97,
73173,PUSARLA V. Sindhu,2011-02-03,151,97,
73173,PUSARLA V. Sindhu,2011-02-10,204,97,
73173,PUSARLA V. Sindhu,2011-02-17,204,97,
73173,PUSARLA V. Sindhu,2011-02-24,205,97,
73173,PUSARLA V. Sindhu,2011-03-03,200,97,
73173,PUSARLA V. Sindhu,2011-03-10,197,97,
73173,PUSARLA V. Sindhu,2011-03-17,196,97,
73173,PUSARLA V. Sindhu,2011-03-24,196,97,
73173,PUSARLA V. Sindhu,2011-03-31,197,97,
73173,PUSARLA V. Sindhu,2011-04-07,199,97,
73173,PUSARLA V. Sindhu,2011-04-14,195,97,
73173,PUSARLA V. Sindhu,2011-04-21,193,97,
73173,PUSARLA V. Sindhu,2011-04-28,196,97,
73173,PUSARLA V. Sindhu,2011-05-05,207,97,
73173,PUSARLA V. Sindhu,2011-05-12,204,97,
73173,PUSARLA V. Sindhu,2011-05-19,202,97,
73173,PUSARLA V. Sindhu,2011-05-26,202,97,
73173,PUSARLA V. Sindhu,2011-06-02,202,97,
73173,PUSARLA V. Sindhu,2011-06-09,203,97,
73173,PUSARLA V. Sindhu,2011-06-16,145,97,
73173,PUSARLA V. Sindhu,2011-06-23,149,97,
73173,PUSARLA V. Sindhu,2011-06-30,148,97,
73173,PUSARLA V. Sindhu,2011-07-07,148,97,
73173,PUSARLA V. Sindhu,2011-07-14,147,97,
73173,PUSARLA V. Sindhu,2011-07-21,144,97,
73173,PUSARLA V. Sindhu,2011-07-28,103,97,
73173,PUSARLA V. Sindhu,2011-08-04,98,97,
73173,PUSARLA V. Sindhu,2011-08-11,96,97,
73173,PUSARLA V. Sindhu,2011-08-18,95,97,
73173,PUSARLA V. Sindhu,2011-08-25,95,97,
73173,PUSARLA V. Sindhu,2011-09-02,75,97,
73173,PUSARLA V. Sindhu,2011-09-08,75,97,
73173,PUSARLA V. Sindhu,2011-09-15,76,97,
73173,PUSARLA V. Sindhu,2011-09-22,75,97,
73173,PUSARLA V. Sindhu,2011-09-29,75,97,
73173,PUSARLA V. Sindhu,2011-10-06,76,97,
73173,PUSARLA V. Sindhu,2011-10-13,76,97,
73173,PUSARLA V. Sindhu,2011-10-20,59,97,
73173,PUSARLA V. Sindhu,2011-10-27,46,97,
73173,PUSARLA V. Sindhu,2011-11-03,46,97,
73173,PUSARLA V. Sindhu,2011-11-10,46,97,
73173,PUSARLA V. Sindhu,2011-11-17,46,97,
73173,PUSARLA V. Sindhu,2011-11-24,44,97,
73173,PUSARLA V. Sindhu,2011-12-01,42,97,
73173,PUSARLA V. Sindhu,2011-12-08,42,97,
73173,PUSARLA V. Sindhu,2011-12-15,42,97,
73173,PUSARLA V. Sindhu,2011-12-22,40,97,
73173,PUSARLA V. Sindhu,2011-12-29,31,97,
73173,PUSARLA V. Sindhu,2012-01-05,31,97,
73173,PUSARLA V. Sindhu,2012-01-12,30,97,
73173,PUSARLA V. Sindhu,2012-01-19,30,97,
73173,PUSARLA V. Sindhu,2012-01-26,30,97,
73173,PUSARLA V. Sindhu,2012-02-02,30,97,
73173,PUSARLA V. Sindhu,2012-02-09,30,97,
73173,PUSARLA V. Sindhu,2012-02-16,30,97,
73173,PUSARLA V. Sindhu,2012-02-23,28,97,
73173,PUSARLA V. Sindhu,2012-03-01,28,97,
73173,PUSARLA V. Sindhu,2012-03-08,29,97,
73173,PUSARLA V. Sindhu,2012-03-15,27,97,
73173,PUSARLA V. Sindhu,2012-03-22,27,97,
73173,PUSARLA V. Sindhu,2012-03-29,27,97,
73173,PUSARLA V. Sindhu,2012-04-05,27,97,
73173,PUSARLA V. Sindhu,2012-04-12,27,97,
73173,PUSARLA V. Sindhu,2012-04-19,27,97,
73173,PUSARLA V. Sindhu,2012-04-26,28,97,
73173,PUSARLA V. Sindhu,2012-05-03,26,97,
73173,PUSARLA V. Sindhu,2012-05-10,25,97,
73173,PUSARLA V. Sindhu,2012-05-17,25,97,
73173,PUSARLA V. Sindhu,2012-05-24,25,97,
73173,PUSARLA V. Sindhu,2012-05-31,25,97,
73173,PUSARLA V. Sindhu,2012-06-07,26,97,
73173,PUSARLA V. Sindhu,2012-06-14,26,97,
73173,PUSARLA V. Sindhu,2012-06-21,24,97,
73173,PUSARLA V. Sindhu,2012-06-28,26,97,
73173,PUSARLA V. Sindhu,2012-07-05,25,97,
73173,PUSARLA V. Sindhu,2012-07-12,26,97,
73173,PUSARLA V. Sindhu,2012-07-19,26,97,
73173,PUSARLA V. Sindhu,2012-07-26,26,97,
73173,PUSARLA V. Sindhu,2012-08-02,26,97,
73173,PUSARLA V. Sindhu,2012-08-09,26,97,
73173,PUSARLA V. Sindhu,2012-08-16,25,97,
73173,PUSARLA V. Sindhu,2012-08-23,25,97,
73173,PUSARLA V. Sindhu,2012-08-30,25,97,
73173,PUSARLA V. Sindhu,2012-09-06,25,97,
73173,PUSARLA V. Sindhu,2012-09-13,24,97,
73173,PUSARLA V. Sindhu,2012-09-20,20,97,
73173,PUSARLA V. Sindhu,2012-09-27,20,97,
73173,PUSARLA V. Sindhu,2012-10-04,20,97,
73173,PUSARLA V. Sindhu,2012-10-11,21,97,
73173,PUSARLA V. Sindhu,2012-10-18,24,97,
73173,PUSARLA V. Sindhu,2012-10-25,24,97,
73173,PUSARLA V. Sindhu,2012-11-01,25,97,
73173,PUSARLA V. Sindhu,2012-11-08,25,97,
73173,PUSARLA V. Sindhu,2012-11-16,25,97,
73173,PUSARLA V. Sindhu,2012-11-22,23,97,
73173,PUSARLA V. Sindhu,2012-11-29,25,97,
73173,PUSARLA V. Sindhu,2012-12-06,24,97,
73173,PUSARLA V. Sindhu,2012-12-13,23,97,
73173,PUSARLA V. Sindhu,2012-12-20,24,97,
73173,PUSARLA V. Sindhu,2012-12-27,19,97,
73173,PUSARLA V. Sindhu,2013-01-03,19,97,
73173,PUSARLA V. Sindhu,2013-01-10,17,97,
73173,PUSARLA V. Sindhu,2013-01-17,16,97,
73173,PUSARLA V. Sindhu,2013-01-25,16,97,
73173,PUSARLA V. Sindhu,2013-01-31,16,97,
73173,PUSARLA V. Sindhu,2013-02-07,16,97,
73173,PUSARLA V. Sindhu,2013-02-14,16,97,
73173,PUSARLA V. Sindhu,2013-02-21,16,97,
73173,PUSARLA V. Sindhu,2013-02-28,16,97,
73173,PUSARLA V. Sindhu,2013-03-07,16,97,
73173,PUSARLA V. Sindhu,2013-03-14,16,97,
73173,PUSARLA V. Sindhu,2013-03-21,16,97,
73173,PUSARLA V. Sindhu,2013-03-28,16,97,
73173,PUSARLA V. Sindhu,2013-04-04,16,97,
73173,PUSARLA V. Sindhu,2013-04-11,16,97,
73173,PUSARLA V. Sindhu,2013-04-18,16,97,
73173,PUSARLA V. Sindhu,2013-04-25,15,97,
73173,PUSARLA V. Sindhu,2013-05-02,13,97,
73173,PUSARLA V. Sindhu,2013-05-09,13,97,
73173,PUSARLA V. Sindhu,2013-05-16,13,97,
73173,PUSARLA V. Sindhu,2013-05-23,13,97,
73173,PUSARLA V. Sindhu,2013-05-30,11,97,
73173,PUSARLA V. Sindhu,2013-06-06,11,97,
73173,PUSARLA V. Sindhu,2013-06-13,11,97,
73173,PUSARLA V. Sindhu,2013-06-20,12,97,
73173,PUSARLA V. Sindhu,2013-06-27,12,97,
73173,PUSARLA V. Sindhu,2013-07-04,12,97,
73173,PUSARLA V. Sindhu,2013-07-11,12,97,
73173,PUSARLA V. Sindhu,2013-07-18,12,97,
73173,PUSARLA V. Sindhu,2013-07-25,12,97,
73173,PUSARLA V. Sindhu,2013-08-01,12,97,
73173,PUSARLA V. Sindhu,2013-08-07,12,97,
73173,PUSARLA V. Sindhu,2013-08-15,10,97,
73173,PUSARLA V. Sindhu,2013-08-22,10,97,
73173,PUSARLA V. Sindhu,2013-08-29,10,97,
73173,PUSARLA V. Sindhu,2013-09-05,10,97,
73173,PUSARLA V. Sindhu,2013-09-12,10,97,
73173,PUSARLA V. Sindhu,2013-09-19,12,97,
73173,PUSARLA V. Sindhu,2013-09-26,10,97,
73173,PUSARLA V. Sindhu,2013-10-03,10,97,
73173,PUSARLA V. Sindhu,2013-10-10,10,97,
73173,PUSARLA V. Sindhu,2013-10-17,10,97,
73173,PUSARLA V. Sindhu,2013-10-24,11,97,
73173,PUSARLA V. Sindhu,2013-10-31,10,97,
73173,PUSARLA V. Sindhu,2013-11-07,10,97,
73173,PUSARLA V. Sindhu,2013-11-14,10,97,
73173,PUSARLA V. Sindhu,2013-11-21,11,97,
73173,PUSARLA V. Sindhu,2013-11-28,11,97,
73173,PUSARLA V. Sindhu,2013-12-05,11,97,
73173,PUSARLA V. Sindhu,2013-12-12,11,97,
73173,PUSARLA V. Sindhu,2013-12-19,11,97,
73173,PUSARLA V. Sindhu,2013-12-26,11,97,
73173,PUSARLA V. Sindhu,2014-01-02,11,97,
73173,PUSARLA V. Sindhu,2014-01-09,11,97,
73173,PUSARLA V. Sindhu,2014-01-16,11,97,
73173,PUSARLA V. Sindhu,2014-01-23,11,97,
73173,PUSARLA V. Sindhu,2014-01-30,10,97,
73173,PUSARLA V. Sindhu,2014-02-06,10,97,
73173,PUSARLA V. Sindhu,2014-02-13,10,97,
73173,PUSARLA V. Sindhu,2014-02-20,9,97,
73173,PUSARLA V. Sindhu,2014-02-27,9,97,
73173,PUSARLA V. Sindhu,2014-03-06,9,97,
73173,PUSARLA V. Sindhu,2014-03-13,9,97,
73173,PUSARLA V. Sindhu,2014-03-20,9,97,
73173,PUSARLA V. Sindhu,2014-03-27,9,97,
73173,PUSARLA V. Sindhu,2014-04-03,10,97,
73173,PUSARLA V. Sindhu,2014-04-10,11,97,
73173,PUSARLA V. Sindhu,2014-04-17,10,97,
73173,PUSARLA V. Sindhu,2014-05-02,11,97,
73173,PUSARLA V. Sindhu,2014-05-08,11,97,
73173,PUSARLA V. Sindhu,2014-05-15,11,97,
73173,PUSARLA V. Sindhu,2014-05-22,11,97,
73173,PUSARLA V. Sindhu,2014-05-29,10,97,
73173,PUSARLA V. Sindhu,2014-06-05,10,97,
73173,PUSARLA V. Sindhu,2014-06-12,10,97,
73173,PUSARLA V. Sindhu,2014-06-19,10,97,
73173,PUSARLA V. Sindhu,2014-06-26,10,97,
73173,PUSARLA V. Sindhu,2014-07-03,11,97,
73173,PUSARLA V. Sindhu,2014-07-10,11,97,
73173,PUSARLA V. Sindhu,2014-07-17,11,97,
73173,PUSARLA V. Sindhu,2014-07-24,11,97,
73173,PUSARLA V. Sindhu,2014-07-31,11,97,
73173,PUSARLA V. Sindhu,2014-08-07,11,97,
73173,PUSARLA V. Sindhu,2014-08-14,12,97,
73173,PUSARLA V. Sindhu,2014-08-21,12,97,
73173,PUSARLA V. Sindhu,2014-08-28,12,97,
73173,PUSARLA V. Sindhu,2014-09-04,10,97,
73173,PUSARLA V. Sindhu,2014-09-11,10,97,
73173,PUSARLA V. Sindhu,2014-09-18,10,97,
73173,PUSARLA V. Sindhu,2014-09-25,10,97,
73173,PUSARLA V. Sindhu,2014-10-02,10,97,
73173,PUSARLA V. Sindhu,2014-10-09,10,97,
73173,PUSARLA V. Sindhu,2014-10-16,10,97,
73173,PUSARLA V. Sindhu,2014-10-23,10,97,
73173,PUSARLA V. Sindhu,2014-10-30,10,97,
73173,PUSARLA V. Sindhu,2014-11-06,10,97,
73173,PUSARLA V. Sindhu,2014-11-13,10,97,
73173,PUSARLA V. Sindhu,2014-11-20,10,97,
73173,PUSARLA V. Sindhu,2014-11-27,11,97,
73173,PUSARLA V. Sindhu,2014-12-04,11,97,
73173,PUSARLA V. Sindhu,2014-12-11,11,97,
73173,PUSARLA V. Sindhu,2014-12-18,11,97,
73173,PUSARLA V. Sindhu,2014-12-24,11,97,
73173,PUSARLA V. Sindhu,2015-01-02,11,97,
73173,PUSARLA V. Sindhu,2015-01-08,11,97,
73173,PUSARLA V. Sindhu,2015-01-15,11,97,
73173,PUSARLA V. Sindhu,2015-01-22,9,97,
73173,PUSARLA V. Sindhu,2015-01-29,10,97,
73173,PUSARLA V. Sindhu,2015-02-05,9,97,
73173,PUSARLA V. Sindhu,2015-02-12,9,97,
73173,PUSARLA V. Sindhu,2015-02-18,9,97,
73173,PUSARLA V. Sindhu,2015-02-26,9,97,
73173,PUSARLA V. Sindhu,2015-03-05,9,97,
73173,PUSARLA V. Sindhu,2015-03-12,9,97,
73173,PUSARLA V. Sindhu,2015-03-19,9,97,
73173,PUSARLA V. Sindhu,2015-04-16,12,97,
73173,PUSARLA V. Sindhu,2015-04-23,12,97,
73173,PUSARLA V. Sindhu,2015-04-30,11,97,
73173,PUSARLA V. Sindhu,2015-05-07,11,97,
73173,PUSARLA V. Sindhu,2015-05-14,11,97,
73173,PUSARLA V. Sindhu,2015-05-21,12,97,
73173,PUSARLA V. Sindhu,2015-05-28,14,97,
73173,PUSARLA V. Sindhu,2015-06-04,14,97,
73173,PUSARLA V. Sindhu,2015-06-11,14,97,
73173,PUSARLA V. Sindhu,2015-06-18,14,97,
73173,PUSARLA V. Sindhu,2015-06-25,14,97,
73173,PUSARLA V. Sindhu,2015-07-02,14,97,
73173,PUSARLA V. Sindhu,2015-07-09,14,97,
73173,PUSARLA V. Sindhu,2015-07-16,14,97,
73173,PUSARLA V. Sindhu,2015-07-23,13,97,
73173,PUSARLA V. Sindhu,2015-07-30,13,97,
73173,PUSARLA V. Sindhu,2015-08-06,13,97,
73173,PUSARLA V. Sindhu,2015-08-13,13,97,
73173,PUSARLA V. Sindhu,2015-08-20,14,97,
73173,PUSARLA V. Sindhu,2015-08-27,14,97,
73173,PUSARLA V. Sindhu,2015-09-03,14,97,
73173,PUSARLA V. Sindhu,2015-09-10,14,97,
73173,PUSARLA V. Sindhu,2015-09-17,13,97,
73173,PUSARLA V. Sindhu,2015-09-23,13,97,
73173,PUSARLA V. Sindhu,2015-10-01,13,97,
73173,PUSARLA V. Sindhu,2015-10-08,13,97,
73173,PUSARLA V. Sindhu,2015-10-15,13,97,
73173,PUSARLA V. Sindhu,2015-10-22,13,97,
73173,PUSARLA V. Sindhu,2015-10-29,13,97,
73173,PUSARLA V. Sindhu,2015-11-05,13,97,
73173,PUSARLA V. Sindhu,2015-11-12,13,97,
73173,PUSARLA V. Sindhu,2015-11-19,12,97,
73173,PUSARLA V. Sindhu,2015-11-26,12,97,
73173,PUSARLA V. Sindhu,2015-12-10,12,97,
73173,PUSARLA V. Sindhu,2015-12-23,12,97,
73173,PUSARLA V. Sindhu,2015-12-31,12,97,
73173,PUSARLA V. Sindhu,2016-01-07,12,97,
73173,PUSARLA V. Sindhu,2016-01-14,12,97,
73173,PUSARLA V. Sindhu,2016-01-21,12,97,
73173,PUSARLA V. Sindhu,2016-01-28,11,97,
73173,PUSARLA V. Sindhu,2016-02-04,12,97,
73173,PUSARLA V. Sindhu,2016-02-11,12,97,
73173,PUSARLA V. Sindhu,2016-02-18,12,97,
73173,PUSARLA V. Sindhu,2016-02-25,12,97,
73173,PUSARLA V. Sindhu,2016-03-03,12,97,
73173,PUSARLA V. Sindhu,2016-03-10,12,97,
73173,PUSARLA V. Sindhu,2016-03-17,11,97,
73173,PUSARLA V. Sindhu,2016-03-24,11,97,
73173,PUSARLA V. Sindhu,2016-03-31,11,97,
73173,PUSARLA V. Sindhu,2016-04-07,10,97,
73173,PUSARLA V. Sindhu,2016-04-14,10,97,
73173,PUSARLA V. Sindhu,2016-04-21,10,97,
73173,PUSARLA V. Sindhu,2016-04-28,10,97,
73173,PUSARLA V. Sindhu,2016-05-05,10,97,
73173,PUSARLA V. Sindhu,2016-05-12,10,97,
73173,PUSARLA V. Sindhu,2016-05-19,10,97,
73173,PUSARLA V. Sindhu,2016-05-26,10,97,
73173,PUSARLA V. Sindhu,2016-06-02,10,97,
73173,PUSARLA V. Sindhu,2016-06-09,10,97,
73173,PUSARLA V. Sindhu,2016-06-16,10,97,
73173,PUSARLA V. Sindhu,2016-06-23,10,97,
73173,PUSARLA V. Sindhu,2016-06-30,10,97,
73173,PUSARLA V. Sindhu,2016-07-08,10,97,
73173,PUSARLA V. Sindhu,2016-07-14,10,97,
73173,PUSARLA V. Sindhu,2016-07-21,10,97,
73173,PUSARLA V. Sindhu,2016-07-28,10,97,
73173,PUSARLA V. Sindhu,2016-08-04,10,97,
73173,PUSARLA V. Sindhu,2016-08-11,10,97,
73173,PUSARLA V. Sindhu,2016-08-18,10,97,
73173,PUSARLA V. Sindhu,2016-08-25,10,97,
73173,PUSARLA V. Sindhu,2016-09-01,10,97,
73173,PUSARLA V. Sindhu,2016-09-08,10,97,
73173,PUSARLA V. Sindhu,2016-09-15,10,97,
73173,PUSARLA V. Sindhu,2016-09-22,10,97,
73173,PUSARLA V. Sindhu,2016-09-29,8,97,
73173,PUSARLA V. Sindhu,2016-10-06,8,97,
73173,PUSARLA V. Sindhu,2016-10-13,8,97,
73173,PUSARLA V. Sindhu,2016-10-20,8,97,
73173,PUSARLA V. Sindhu,2016-10-27,10,97,
73173,PUSARLA V. Sindhu,2016-11-03,11,97,
73173,PUSARLA V. Sindhu,2016-11-10,11,97,
73173,PUSARLA V. Sindhu,2016-11-17,11,97,
73173,PUSARLA V. Sindhu,2016-11-24,9,97,
73173,PUSARLA V. Sindhu,2016-12-01,7,97,
73173,PUSARLA V. Sindhu,2016-12-08,10,97,
73173,PUSARLA V. Sindhu,2016-12-15,10,97,
73173,PUSARLA V. Sindhu,2016-12-22,6,97,
73173,PUSARLA V. Sindhu,2016-12-29,6,97,
73173,PUSARLA V. Sindhu,2017-01-05,6,97,
73173,PUSARLA V. Sindhu,2017-01-12,6,97,
73173,PUSARLA V. Sindhu,2017-01-19,6,97,
73173,PUSARLA V. Sindhu,2017-01-26,9,97,
73173,PUSARLA V. Sindhu,2017-02-02,6,97,
73173,PUSARLA V. Sindhu,2017-02-10,6,97,
73173,PUSARLA V. Sindhu,2017-02-16,5,97,
73173,PUSARLA V. Sindhu,2017-02-23,5,97,
73173,PUSARLA V. Sindhu,2017-03-02,5,97,
73173,PUSARLA V. Sindhu,2017-03-09,6,97,
73173,PUSARLA V. Sindhu,2017-03-16,5,97,
73173,PUSARLA V. Sindhu,2017-03-23,5,97,
73173,PUSARLA V. Sindhu,2017-03-30,5,97,
73173,PUSARLA V. Sindhu,2017-04-06,2,97,
73173,PUSARLA V. Sindhu,2017-04-13,5,97,
73173,PUSARLA V. Sindhu,2017-04-20,3,97,
73173,PUSARLA V. Sindhu,2017-04-27,3,97,
73173,PUSARLA V. Sindhu,2017-05-04,4,97,
73173,PUSARLA V. Sindhu,2017-05-11,4,97,
73173,PUSARLA V. Sindhu,2017-05-18,4,97,
73173,PUSARLA V. Sindhu,2017-05-25,5,97,
73173,PUSARLA V. Sindhu,2017-06-01,3,97,
73173,PUSARLA V. Sindhu,2017-06-08,3,97,
73173,PUSARLA V. Sindhu,2017-06-15,3,97,
73173,PUSARLA V. Sindhu,2017-06-22,4,97,
73173,PUSARLA V. Sindhu,2017-06-29,5,97,
73173,PUSARLA V. Sindhu,2017-07-06,5,97,
73173,PUSARLA V. Sindhu,2017-07-13,5,97,
73173,PUSARLA V. Sindhu,2017-07-20,5,97,
73173,PUSARLA V. Sindhu,2017-07-27,5,97,
73173,PUSARLA V. Sindhu,2017-08-03,5,97,
73173,PUSARLA V. Sindhu,2017-08-10,5,97,
73173,PUSARLA V. Sindhu,2017-08-17,5,97,
73173,PUSARLA V. Sindhu,2017-08-24,4,97,
73173,PUSARLA V. Sindhu,2017-08-30,4,97,
73173,PUSARLA V. Sindhu,2017-09-07,4,97,
73173,PUSARLA V. Sindhu,2017-09-14,4,97,
73173,PUSARLA V. Sindhu,2017-09-21,2,97,
73173,PUSARLA V. Sindhu,2017-09-28,2,97,
73173,PUSARLA V. Sindhu,2017-10-05,2,97,
73173,PUSARLA V. Sindhu,2017-10-12,2,97,
73173,PUSARLA V. Sindhu,2017-10-19,2,97,
73173,PUSARLA V. Sindhu,2017-10-26,2,97,
73173,PUSARLA V. Sindhu,2017-11-02,2,97,
73173,PUSARLA V. Sindhu,2017-11-09,2,97,
73173,PUSARLA V. Sindhu,2017-11-16,2,97,
73173,PUSARLA V. Sindhu,2017-11-23,3,97,
73173,PUSARLA V. Sindhu,2017-11-30,3,97,
73173,PUSARLA V. Sindhu,2017-12-07,3,97,
73173,PUSARLA V. Sindhu,2017-12-14,3,97,
73173,PUSARLA V. Sindhu,2017-12-21,3,97,
73173,PUSARLA V. Sindhu,2017-12-28,3,97,
73173,PUSARLA V. Sindhu,2018-01-04,3,97,
73173,PUSARLA V. Sindhu,2018-01-11,3,97,
73173,PUSARLA V. Sindhu,2018-01-18,3,97,
73173,PUSARLA V. Sindhu,2018-01-25,3,97,
73173,PUSARLA V. Sindhu,2018-02-02,4,25,
73173,PUSARLA V. Sindhu,2018-02-08,4,5,
73173,PUSARLA V. Sindhu,2018-02-15,4,5,
73173,PUSARLA V. Sindhu,2018-02-22,4,5,
73173,PUSARLA V. Sindhu,2018-03-01,4,6,
73173,PUSARLA V. Sindhu,2018-03-08,4,6,
73173,PUSARLA V. Sindhu,2018-03-15,3,10,
73173,PUSARLA V. Sindhu,2018-03-22,3,7,
73173,PUSARLA V. Sindhu,2018-03-29,3,7,
73173,PUSARLA V. Sindhu,2018-04-05,3,7,
73173,PUSARLA V. Sindhu,2018-04-12,3,7,
73173,PUSARLA V. Sindhu,2018-04-19,3,7,
73173,PUSARLA V. Sindhu,2018-04-26,3,7,
73173,PUSARLA V. Sindhu,2018-05-03,3,7,
73173,PUSARLA V. Sindhu,2018-05-10,3,7,
73173,PUSARLA V. Sindhu,2018-05-17,3,7,
73173,PUSARLA V. Sindhu,2018-05-24,3,7,
73173,PUSARLA V. Sindhu,2018-05-31,3,7,
73173,PUSARLA V. Sindhu,2018-06-07,3,7,
73173,PUSARLA V. Sindhu,2018-06-14,3,7,
73173,PUSARLA V. Sindhu,2018-06-21,3,8,
73173,PUSARLA V. Sindhu,2018-06-28,3,8,
73173,PUSARLA V. Sindhu,2018-07-05,3,5,
73173,PUSARLA V. Sindhu,2018-07-12,3,4,
73173,PUSARLA V. Sindhu,2018-07-19,3,2,
73173,PUSARLA V. Sindhu,2018-07-26,3,2,
73173,PUSARLA V. Sindhu,2018-08-02,3,2,
73173,PUSARLA V. Sindhu,2018-08-09,3,2,
73173,PUSARLA V. Sindhu,2018-08-16,3,2,
73173,PUSARLA V. Sindhu,2018-08-23,3,2,
73173,PUSARLA V. Sindhu,2018-08-30,3,2,
73173,PUSARLA V. Sindhu,2018-09-06,3,2,
73173,PUSARLA V. Sindhu,2018-09-13,3,2,
73173,PUSARLA V. Sindhu,2018-09-20,3,2,
73173,PUSARLA V. Sindhu,2018-09-27,3,4,
73173,PUSARLA V. Sindhu,2018-10-04,3,5,
73173,PUSARLA V. Sindhu,2018-10-11,3,5,
73173,PUSARLA V. Sindhu,2018-10-18,3,5,
73173,PUSARLA V. Sindhu,2018-10-25,2,6,
73173,PUSARLA V. Sindhu,2018-11-01,3,5,
